hh_id,province,district,urban_rural,hh_size,n_children,n_working_age,n_elderly,monthly_income,monthly_expenditure,has_electricity,has_improved_water,has_improved_sanitation,owns_radio,owns_tv,owns_mobile,owns_refrigerator,owns_vehicle,dwelling_type,survey_weight,province_code,province_name,capital,population,character,hh_size_category
DHHS2025-00385,STH,Frequency Plains,Rural,5,1,4,0,50029,40295,True,True,True,True,False,True,False,True,Single room,1.25,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00386,CTR,Variance District,Urban,5,3,2,0,53953,44336,True,True,True,True,True,True,True,False,Informal,0.6,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00387,CTR,Range District,Rural,4,1,3,0,109616,86593,True,True,True,True,True,True,True,False,Semi-detached,0.91,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00388,CTR,Numerica Peri-Urban,Rural,4,2,2,0,59262,48085,False,True,False,True,False,False,False,False,Detached house,0.87,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00389,CTR,Range District,Urban,6,2,4,0,80704,60972,True,True,True,True,True,True,False,False,Detached house,0.55,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00390,STH,Frequency Plains,Rural,4,2,2,0,22016,18354,True,False,True,False,True,True,False,False,Detached house,1.25,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00391,CTR,Variance District,Urban,10,1,9,0,127023,95770,True,True,True,True,True,True,True,False,Semi-detached,0.6,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00392,STH,Mode District,Rural,6,1,5,0,27205,22215,True,True,True,True,False,True,False,False,Single room,1.14,STH,Southern Province,Median City,3800000,"Industrial, urban",Large
DHHS2025-00393,WST,Deviation District,Rural,2,1,1,0,21676,18457,True,False,False,True,True,True,True,False,Detached house,2.6,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Small
DHHS2025-00394,CTR,Range District,Rural,3,1,2,0,29703,24783,True,True,False,False,False,True,False,False,Traditional hut,0.87,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00395,EST,Skewness District,Rural,3,2,1,0,12056,10743,False,True,False,True,False,False,False,False,Detached house,1.91,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Medium
DHHS2025-00396,STH,Median Urban,Urban,7,1,6,0,28282,24707,True,True,True,True,False,False,False,False,Single room,0.83,STH,Southern Province,Median City,3800000,"Industrial, urban",Large
DHHS2025-00397,WST,Deviation District,Rural,10,0,10,0,20607,19367,True,True,True,True,True,True,False,False,Detached house,2.54,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Large
DHHS2025-00398,LKS,Interval District,Urban,6,1,5,0,28604,26050,False,False,True,True,False,False,False,False,Detached house,1.03,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Large
DHHS2025-00399,LKS,Interval District,Rural,6,2,4,0,102853,82292,True,True,True,True,True,True,False,False,Traditional hut,1.4,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Large
DHHS2025-00400,LKS,Parameter District,Rural,3,2,1,0,19297,16487,False,False,False,False,True,True,False,False,Detached house,1.6,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Medium
DHHS2025-00401,CTR,Range District,Urban,3,1,2,0,27741,22381,True,True,True,True,True,True,True,False,Semi-detached,0.61,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00402,WST,Standard District,Rural,8,2,6,0,25044,19135,False,True,False,True,True,False,False,False,Semi-detached,2.46,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Large
DHHS2025-00403,STH,Median Urban,Rural,6,3,3,0,36687,27112,False,False,False,True,False,True,False,False,Traditional hut,1.28,STH,Southern Province,Median City,3800000,"Industrial, urban",Large
DHHS2025-00404,CTR,Variance District,Urban,2,1,1,0,108468,89146,True,True,True,False,True,True,True,True,Flat/Apartment,0.65,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Small
DHHS2025-00405,CTR,Numerica Urban,Urban,6,3,3,0,51646,39998,True,True,False,True,True,True,False,False,Single room,0.57,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00406,STH,Frequency Plains,Rural,4,3,1,0,11832,9046,True,False,False,True,False,True,False,False,Semi-detached,1.21,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00407,EST,Kurtosis Bay,Urban,8,0,8,0,48360,45240,True,False,True,True,False,True,False,False,Single room,1.32,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Large
DHHS2025-00408,STH,Mode District,Rural,9,0,9,0,40464,32141,True,True,True,True,False,True,False,True,Detached house,1.19,STH,Southern Province,Median City,3800000,"Industrial, urban",Large
DHHS2025-00409,CTR,Range District,Urban,2,1,1,0,39215,31415,True,True,True,True,True,True,False,False,Detached house,0.54,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Small
DHHS2025-00410,STH,Mode District,Urban,3,0,3,0,40803,32185,True,True,True,True,False,True,False,False,Single room,0.83,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00411,WST,Error Margin,Urban,8,1,7,0,24232,18599,False,True,False,True,False,False,True,False,Detached house,1.54,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Large
DHHS2025-00412,CTR,Range District,Urban,5,4,1,0,110853,94559,True,True,True,False,True,True,True,False,Detached house,0.6,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00413,STH,Median Urban,Rural,9,1,8,0,21794,18748,True,False,False,False,False,True,False,False,Semi-detached,1.21,STH,Southern Province,Median City,3800000,"Industrial, urban",Large
DHHS2025-00414,NTH,Sigma District,Urban,5,2,3,0,28322,23809,False,False,False,False,False,True,True,False,Single room,1.56,NTH,Northern Province,Polaris,2100000,"Rural, agricultural, mining",Medium
DHHS2025-00415,STH,Median Urban,Urban,4,2,2,0,57216,50976,False,True,True,False,True,True,True,False,Semi-detached,0.85,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00416,CTR,Numerica Urban,Urban,10,1,9,0,78775,81637,True,True,True,True,False,True,True,False,Semi-detached,0.57,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00417,WST,Deviation District,Rural,5,0,4,1,10708,9666,False,True,True,True,False,False,False,False,Traditional hut,2.46,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Medium
DHHS2025-00418,EST,Skewness District,Urban,4,1,3,0,55646,44564,True,True,True,False,False,True,False,False,Flat/Apartment,1.2,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Medium
DHHS2025-00419,STH,Frequency Plains,Urban,5,3,2,0,57150,54706,True,True,False,True,True,False,False,False,Informal,0.8,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00420,CTR,Range District,Rural,3,1,2,0,29372,28606,False,False,True,True,False,True,False,False,Detached house,0.91,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00421,STH,Median Urban,Urban,5,4,1,0,62837,48885,True,True,True,True,True,True,False,False,Informal,0.78,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00422,STH,Distribution District,Urban,4,3,1,0,156019,133534,True,True,True,True,True,True,False,False,Semi-detached,0.76,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00423,EST,Kurtosis Bay,Urban,7,3,3,1,43546,36655,True,True,True,True,True,True,False,False,Flat/Apartment,1.14,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Large
DHHS2025-00424,STH,Mode District,Rural,8,5,3,0,22189,18863,True,False,False,True,False,False,True,False,Single room,1.1,STH,Southern Province,Median City,3800000,"Industrial, urban",Large
DHHS2025-00425,CTR,Numerica Peri-Urban,Urban,3,2,1,0,80577,60144,True,True,True,False,True,True,True,False,Semi-detached,0.63,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00426,CTR,Numerica Peri-Urban,Urban,5,4,1,0,136394,117163,True,True,True,True,True,True,True,False,Single room,0.63,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00427,EST,Percentile District,Urban,7,3,4,0,110560,101082,True,True,True,True,True,True,True,True,Informal,1.23,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Large
DHHS2025-00428,STH,Median Urban,Rural,6,4,2,0,45349,38388,True,True,False,False,True,False,False,True,Detached house,1.12,STH,Southern Province,Median City,3800000,"Industrial, urban",Large
DHHS2025-00429,LKS,Estimate District,Urban,11,0,11,0,72496,65607,True,True,True,False,False,True,True,True,Semi-detached,1.02,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Large
DHHS2025-00430,EST,Skewness District,Urban,6,1,5,0,75664,66711,True,True,True,True,True,True,True,False,Single room,1.25,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Large
DHHS2025-00431,CTR,Range District,Urban,4,2,2,0,78799,72360,True,True,True,True,True,True,True,False,Semi-detached,0.65,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00432,WST,Confidence District,Rural,2,1,1,0,18424,17470,False,False,True,True,True,False,False,False,Detached house,2.45,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Small
DHHS2025-00433,LKS,Interval District,Urban,7,2,5,0,57332,55905,True,True,True,True,True,True,True,False,Single room,1.11,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Large
DHHS2025-00434,CTR,Range District,Urban,6,4,2,0,28751,25661,True,True,True,True,True,False,True,False,Detached house,0.58,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00435,CTR,Numerica Urban,Urban,6,1,5,0,59714,46016,True,True,False,False,False,True,True,False,Semi-detached,0.62,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00436,NTH,Sigma District,Rural,5,2,3,0,14605,13919,False,True,False,True,True,True,False,False,Traditional hut,2.41,NTH,Northern Province,Polaris,2100000,"Rural, agricultural, mining",Medium
DHHS2025-00437,EST,Skewness District,Rural,3,1,2,0,64742,58937,True,False,False,True,False,False,False,False,Detached house,1.68,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Medium
DHHS2025-00438,EST,Outlier Coastal,Urban,6,1,5,0,74905,65574,True,True,True,False,True,True,True,False,Semi-detached,1.32,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Large
DHHS2025-00439,CTR,Numerica Peri-Urban,Urban,4,3,1,0,76618,62662,True,True,True,False,True,True,True,False,Semi-detached,0.59,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00440,STH,Distribution District,Urban,5,1,4,0,63540,56702,True,True,True,False,True,True,False,False,Detached house,0.76,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00441,WST,Confidence District,Rural,4,2,2,0,12388,10003,True,False,False,True,True,False,False,False,Traditional hut,2.41,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Medium
DHHS2025-00442,CTR,Numerica Urban,Urban,2,1,1,0,45027,39550,True,True,True,True,True,True,True,False,Semi-detached,0.61,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Small
DHHS2025-00443,CTR,Numerica Urban,Urban,3,2,1,0,50810,37468,True,True,True,True,False,False,False,False,Informal,0.59,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00444,CTR,Numerica Peri-Urban,Urban,5,1,4,0,45813,41545,True,True,True,False,False,False,False,False,Semi-detached,0.57,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00445,CTR,Variance District,Urban,4,1,3,0,77198,67254,True,True,True,True,True,True,False,True,Detached house,0.63,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00446,CTR,Numerica Peri-Urban,Urban,5,2,3,0,76160,54748,True,True,True,False,True,True,True,False,Single room,0.63,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00447,CTR,Numerica Peri-Urban,Rural,4,0,4,0,94458,93076,True,True,True,True,False,True,True,True,Detached house,0.88,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00448,LKS,Estimate District,Urban,5,1,4,0,9673,7757,True,False,False,True,False,True,False,False,Detached house,1.1,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Medium
DHHS2025-00449,NTH,Regression Valley,Rural,4,1,3,0,13297,12723,False,False,True,True,False,True,False,False,Detached house,2.27,NTH,Northern Province,Polaris,2100000,"Rural, agricultural, mining",Medium
DHHS2025-00450,WST,Standard District,Rural,5,4,1,0,6742,5037,True,False,True,False,False,True,True,False,Traditional hut,2.54,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Medium
DHHS2025-00451,STH,Median Urban,Rural,3,2,1,0,52370,44671,False,True,True,False,False,True,False,True,Detached house,1.28,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00452,CTR,Numerica Urban,Rural,5,0,5,0,19379,16363,False,False,False,False,False,True,False,False,Detached house,0.88,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00453,STH,Median Urban,Urban,8,0,8,0,143543,122398,True,True,True,False,True,True,True,True,Single room,0.82,STH,Southern Province,Median City,3800000,"Industrial, urban",Large
DHHS2025-00454,NTH,Polaris District,Rural,7,0,7,0,31618,29541,True,True,True,True,True,True,False,False,Traditional hut,2.42,NTH,Northern Province,Polaris,2100000,"Rural, agricultural, mining",Large
DHHS2025-00455,CTR,Range District,Urban,4,3,1,0,19510,16380,False,False,True,True,True,False,False,False,Single room,0.64,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00456,LKS,Estimate District,Rural,4,2,2,0,34608,26077,False,True,False,False,False,False,False,False,Single room,1.62,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Medium
DHHS2025-00457,LKS,Interval District,Rural,8,0,8,0,57355,43192,True,True,True,False,True,False,True,False,Traditional hut,1.67,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Large
DHHS2025-00458,STH,Frequency Plains,Urban,6,1,5,0,26311,22566,True,True,False,True,False,True,True,False,Informal,0.86,STH,Southern Province,Median City,3800000,"Industrial, urban",Large
DHHS2025-00459,WST,Standard District,Rural,6,1,5,0,14058,12321,False,False,True,False,False,True,False,False,Detached house,2.42,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Large
DHHS2025-00460,STH,Mode District,Rural,11,4,7,0,17664,14871,False,True,True,False,False,True,False,False,Traditional hut,1.22,STH,Southern Province,Median City,3800000,"Industrial, urban",Large
DHHS2025-00461,CTR,Range District,Rural,7,0,7,0,52548,45163,True,True,True,True,True,False,False,False,Detached house,0.9,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00462,CTR,Numerica Urban,Rural,8,2,6,0,18531,16283,True,True,True,True,False,True,False,False,Detached house,0.97,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00463,STH,Distribution District,Rural,9,1,8,0,61941,53516,True,True,True,True,False,True,False,False,Detached house,1.29,STH,Southern Province,Median City,3800000,"Industrial, urban",Large
DHHS2025-00464,LKS,Interval District,Rural,6,2,4,0,21593,16554,False,False,True,True,False,False,False,False,Semi-detached,1.63,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Large
DHHS2025-00465,STH,Distribution District,Urban,8,0,8,0,90040,74896,True,True,True,True,True,True,False,False,Flat/Apartment,0.77,STH,Southern Province,Median City,3800000,"Industrial, urban",Large
DHHS2025-00466,STH,Distribution District,Rural,5,1,4,0,24107,20005,True,False,False,True,True,True,True,False,Traditional hut,1.34,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00467,EST,Kurtosis Bay,Urban,6,2,4,0,64292,49810,True,False,True,True,False,True,False,False,Semi-detached,1.32,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Large
DHHS2025-00468,EST,Kurtosis Bay,Rural,3,0,3,0,31931,27465,False,False,False,True,False,True,False,False,Traditional hut,1.8,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Medium
DHHS2025-00469,LKS,Port Sample District,Urban,3,0,3,0,60038,46616,True,False,True,True,True,True,False,False,Semi-detached,1.0,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Medium
